eval_id,rater_id,rater_position,rating,response_length,query_complexity,domain,true_quality,difficulty
656,4,3,3,medium,complex,creative,2,2
657,7,1,1,medium,complex,factual,1,2
657,9,2,1,medium,complex,factual,1,2
657,15,3,2,medium,complex,factual,1,2
658,6,1,1,medium,moderate,technical,2,1
658,7,2,1,medium,moderate,technical,2,1
658,14,3,2,medium,moderate,technical,2,1
659,8,1,3,medium,moderate,creative,3,1
659,1,2,4,medium,moderate,creative,3,1
659,10,3,4,medium,moderate,creative,3,1
660,10,1,3,medium,simple,creative,2,1
660,7,2,2,medium,simple,creative,2,1
660,2,3,1,medium,simple,creative,2,1
661,2,1,4,short,moderate,creative,4,1
661,6,2,3,short,moderate,creative,4,1
661,11,3,2,short,moderate,creative,4,1
662,5,1,5,long,simple,factual,5,1
662,9,2,5,long,simple,factual,5,1
662,8,3,5,long,simple,factual,5,1
663,4,1,1,medium,complex,factual,1,2
663,15,2,1,medium,complex,factual,1,2
663,5,3,1,medium,complex,factual,1,2
664,14,1,1,long,complex,creative,1,2
664,12,2,1,long,complex,creative,1,2
664,3,3,1,long,complex,creative,1,2
665,13,1,3,medium,moderate,factual,3,1
665,11,2,4,medium,moderate,factual,3,1
665,1,3,1,medium,moderate,factual,3,1
666,10,1,1,short,moderate,technical,1,1
666,5,2,1,short,moderate,technical,1,1
666,9,3,1,short,moderate,technical,1,1
667,6,1,1,short,simple,opinion,2,2
667,11,2,2,short,simple,opinion,2,2
667,2,3,1,short,simple,opinion,2,2
668,7,1,1,medium,moderate,factual,2,1
668,8,2,2,medium,moderate,factual,2,1
668,4,3,2,medium,moderate,factual,2,1
669,7,1,5,long,moderate,factual,4,1
669,4,2,4,long,moderate,factual,4,1
669,3,3,5,long,moderate,factual,4,1
670,5,1,4,medium,complex,technical,4,2
670,8,2,2,medium,complex,technical,4,2
670,11,3,5,medium,complex,technical,4,2
671,6,1,1,medium,moderate,factual,2,1
671,7,2,1,medium,moderate,factual,2,1
671,3,3,3,medium,moderate,factual,2,1
672,1,1,5,short,moderate,technical,4,1
672,7,2,3,short,moderate,technical,4,1
672,14,3,4,short,moderate,technical,4,1
673,3,1,5,medium,complex,technical,3,2
673,1,2,3,medium,complex,technical,3,2
673,15,3,3,medium,complex,technical,3,2
674,9,1,3,medium,moderate,factual,4,1
674,12,2,4,medium,moderate,factual,4,1
674,1,3,4,medium,moderate,factual,4,1
675,2,1,5,medium,moderate,technical,4,1
675,1,2,4,medium,moderate,technical,4,1
675,9,3,4,medium,moderate,technical,4,1
676,11,1,1,medium,moderate,technical,1,1
676,6,2,1,medium,moderate,technical,1,1
676,2,3,1,medium,moderate,technical,1,1
677,12,1,2,medium,simple,opinion,2,2
677,9,2,4,medium,simple,opinion,2,2
677,8,3,4,medium,simple,opinion,2,2
678,2,1,3,medium,moderate,technical,3,1
678,12,2,2,medium,moderate,technical,3,1
678,3,3,3,medium,moderate,technical,3,1
679,15,1,5,medium,moderate,factual,4,1
679,1,2,4,medium,moderate,factual,4,1
679,4,3,4,medium,moderate,factual,4,1
680,10,1,2,medium,simple,creative,2,1
680,4,2,2,medium,simple,creative,2,1
680,2,3,1,medium,simple,creative,2,1
681,15,1,1,medium,simple,technical,1,1
681,1,2,1,medium,simple,technical,1,1
681,10,3,1,medium,simple,technical,1,1
682,10,1,5,long,simple,creative,5,1
682,12,2,4,long,simple,creative,5,1
682,11,3,5,long,simple,creative,5,1
683,15,1,2,short,moderate,opinion,1,2
683,7,2,1,short,moderate,opinion,1,2
683,1,3,4,short,moderate,opinion,1,2
684,11,1,3,long,moderate,opinion,4,2
684,2,2,3,long,moderate,opinion,4,2
684,10,3,4,long,moderate,opinion,4,2
685,7,1,1,medium,moderate,factual,1,1
685,6,2,1,medium,moderate,factual,1,1
685,3,3,1,medium,moderate,factual,1,1
686,11,1,3,long,moderate,opinion,2,2
686,6,2,3,long,moderate,opinion,2,2
686,12,3,3,long,moderate,opinion,2,2
687,8,1,4,medium,moderate,factual,4,1
687,2,2,4,medium,moderate,factual,4,1
687,12,3,4,medium,moderate,factual,4,1
688,1,1,3,medium,moderate,factual,4,1
688,11,2,5,medium,moderate,factual,4,1
688,5,3,4,medium,moderate,factual,4,1
689,4,1,2,short,complex,creative,3,2
689,15,2,3,short,complex,creative,3,2
689,1,3,2,short,complex,creative,3,2
690,6,1,3,short,complex,creative,4,2
690,14,2,5,short,complex,creative,4,2
690,11,3,5,short,complex,creative,4,2
691,12,1,4,short,moderate,technical,5,1
691,11,2,5,short,moderate,technical,5,1
691,5,3,5,short,moderate,technical,5,1
692,8,1,4,medium,moderate,factual,5,1
692,2,2,5,medium,moderate,factual,5,1
692,5,3,5,medium,moderate,factual,5,1
693,2,1,5,long,moderate,factual,5,1
693,15,2,5,long,moderate,factual,5,1
693,6,3,4,long,moderate,factual,5,1
694,12,1,5,long,simple,technical,5,1
694,1,2,5,long,simple,technical,5,1
694,14,3,5,long,simple,technical,5,1
695,14,1,3,medium,moderate,factual,3,1
695,6,2,2,medium,moderate,factual,3,1
695,8,3,4,medium,moderate,factual,3,1
696,5,1,2,short,simple,factual,2,1
696,6,2,1,short,simple,factual,2,1
696,7,3,2,short,simple,factual,2,1
697,11,1,3,short,simple,opinion,1,2
697,10,2,3,short,simple,opinion,1,2
697,15,3,1,short,simple,opinion,1,2
698,15,1,2,long,moderate,technical,1,1
698,13,2,1,long,moderate,technical,1,1
698,14,3,1,long,moderate,technical,1,1
699,6,1,1,long,simple,technical,2,1
699,2,2,2,long,simple,technical,2,1
699,7,3,2,long,simple,technical,2,1
700,5,1,1,medium,moderate,creative,1,1
700,2,2,1,medium,moderate,creative,1,1
700,7,3,1,medium,moderate,creative,1,1
701,5,1,4,short,moderate,technical,3,1
701,8,2,3,short,moderate,technical,3,1
701,3,3,4,short,moderate,technical,3,1
702,14,1,2,short,moderate,opinion,2,2
702,9,2,1,short,moderate,opinion,2,2
702,6,3,2,short,moderate,opinion,2,2
703,1,1,4,medium,complex,technical,4,2
703,11,2,2,medium,complex,technical,4,2
703,8,3,4,medium,complex,technical,4,2
704,1,1,4,short,moderate,technical,3,1
704,5,2,3,short,moderate,technical,3,1
704,15,3,3,short,moderate,technical,3,1
705,12,1,5,short,moderate,opinion,4,2
705,14,2,3,short,moderate,opinion,4,2
705,10,3,5,short,moderate,opinion,4,2
706,15,1,5,short,complex,opinion,4,3
706,12,2,2,short,complex,opinion,4,3
706,4,3,4,short,complex,opinion,4,3
707,1,1,2,medium,moderate,technical,2,1
707,7,2,1,medium,moderate,technical,2,1
707,15,3,2,medium,moderate,technical,2,1
708,7,1,2,medium,moderate,factual,2,1
708,9,2,3,medium,moderate,factual,2,1
708,2,3,2,medium,moderate,factual,2,1
709,3,1,2,medium,complex,opinion,1,3
709,6,2,1,medium,complex,opinion,1,3
709,15,3,1,medium,complex,opinion,1,3
710,12,1,2,short,simple,opinion,1,2
710,3,2,1,short,simple,opinion,1,2
710,7,3,1,short,simple,opinion,1,2
711,13,1,4,long,moderate,opinion,3,2
711,7,2,3,long,moderate,opinion,3,2
711,6,3,3,long,moderate,opinion,3,2
712,14,1,5,long,simple,technical,5,1
712,7,2,4,long,simple,technical,5,1
712,13,3,5,long,simple,technical,5,1
713,14,1,5,medium,simple,factual,4,1
713,8,2,4,medium,simple,factual,4,1
713,6,3,3,medium,simple,factual,4,1
714,5,1,1,short,simple,factual,1,1
714,3,2,2,short,simple,factual,1,1
714,4,3,1,short,simple,factual,1,1
715,15,1,1,short,moderate,technical,1,1
715,4,2,1,short,moderate,technical,1,1
715,9,3,2,short,moderate,technical,1,1
716,15,1,5,short,moderate,creative,5,1
716,11,2,5,short,moderate,creative,5,1
716,12,3,5,short,moderate,creative,5,1
717,7,1,5,medium,simple,factual,5,1
717,3,2,5,medium,simple,factual,5,1
717,14,3,5,medium,simple,factual,5,1
718,8,1,3,medium,moderate,technical,4,1
718,11,2,5,medium,moderate,technical,4,1
718,7,3,3,medium,moderate,technical,4,1
719,1,1,5,medium,moderate,opinion,5,2
719,14,2,5,medium,moderate,opinion,5,2
719,10,3,5,medium,moderate,opinion,5,2
720,2,1,2,short,simple,technical,2,1
720,8,2,1,short,simple,technical,2,1
720,9,3,1,short,simple,technical,2,1
721,10,1,5,medium,complex,factual,2,2
721,5,2,1,medium,complex,factual,2,2
721,6,3,2,medium,complex,factual,2,2
722,4,1,4,short,complex,factual,4,2
722,14,2,4,short,complex,factual,4,2
722,6,3,3,short,complex,factual,4,2
723,15,1,5,medium,complex,creative,5,2
723,4,2,5,medium,complex,creative,5,2
723,9,3,5,medium,complex,creative,5,2
724,11,1,5,medium,moderate,creative,5,1
724,3,2,5,medium,moderate,creative,5,1
724,14,3,5,medium,moderate,creative,5,1
725,1,1,4,medium,complex,creative,4,2
725,7,2,3,medium,complex,creative,4,2
725,10,3,5,medium,complex,creative,4,2
726,12,1,1,long,moderate,factual,1,1
726,5,2,1,long,moderate,factual,1,1
726,10,3,2,long,moderate,factual,1,1
727,12,1,5,medium,complex,factual,5,2
727,8,2,5,medium,complex,factual,5,2
727,3,3,5,medium,complex,factual,5,2
728,6,1,3,medium,simple,opinion,4,2
728,12,2,3,medium,simple,opinion,4,2
728,8,3,4,medium,simple,opinion,4,2
729,8,1,5,medium,moderate,factual,5,1
729,10,2,5,medium,moderate,factual,5,1
729,4,3,4,medium,moderate,factual,5,1
730,7,1,2,short,moderate,creative,4,1
730,13,2,5,short,moderate,creative,4,1
730,9,3,5,short,moderate,creative,4,1
731,5,1,2,medium,moderate,factual,1,1
731,2,2,1,medium,moderate,factual,1,1
731,9,3,1,medium,moderate,factual,1,1
732,3,1,5,long,complex,creative,5,2
732,10,2,5,long,complex,creative,5,2
732,9,3,5,long,complex,creative,5,2
733,7,1,4,long,simple,technical,4,1
733,9,2,4,long,simple,technical,4,1
733,5,3,5,long,simple,technical,4,1
734,2,1,3,long,moderate,creative,3,1
734,13,2,4,long,moderate,creative,3,1
734,10,3,3,long,moderate,creative,3,1
735,9,1,4,medium,simple,technical,5,1
735,5,2,5,medium,simple,technical,5,1
735,3,3,5,medium,simple,technical,5,1
736,1,1,5,medium,moderate,creative,4,1
736,11,2,4,medium,moderate,creative,4,1
736,14,3,5,medium,moderate,creative,4,1
737,14,1,2,medium,moderate,technical,2,1
737,11,2,3,medium,moderate,technical,2,1
737,7,3,1,medium,moderate,technical,2,1
738,9,1,1,short,simple,opinion,2,2
738,11,2,1,short,simple,opinion,2,2
738,10,3,2,short,simple,opinion,2,2
739,9,1,4,short,simple,factual,5,1
739,3,2,4,short,simple,factual,5,1
739,6,3,5,short,simple,factual,5,1
740,5,1,1,long,moderate,technical,1,1
740,3,2,1,long,moderate,technical,1,1
740,4,3,2,long,moderate,technical,1,1
741,1,1,3,long,complex,technical,3,2
741,12,2,3,long,complex,technical,3,2
741,6,3,2,long,complex,technical,3,2
742,9,1,3,short,moderate,factual,1,1
742,14,2,1,short,moderate,factual,1,1
742,6,3,1,short,moderate,factual,1,1
743,5,1,1,short,moderate,technical,1,1
743,15,2,1,short,moderate,technical,1,1
743,3,3,1,short,moderate,technical,1,1
744,5,1,4,long,moderate,technical,4,1
744,4,2,3,long,moderate,technical,4,1
744,12,3,4,long,moderate,technical,4,1
745,15,1,2,long,complex,factual,1,2
745,6,2,1,long,complex,factual,1,2
745,14,3,1,long,complex,factual,1,2
746,3,1,4,medium,moderate,opinion,5,2
746,13,2,5,medium,moderate,opinion,5,2
746,9,3,5,medium,moderate,opinion,5,2
747,8,1,1,medium,moderate,opinion,1,2
747,11,2,5,medium,moderate,opinion,1,2
747,6,3,1,medium,moderate,opinion,1,2
748,7,1,5,short,complex,factual,5,2
748,1,2,5,short,complex,factual,5,2
748,9,3,5,short,complex,factual,5,2
749,2,1,1,long,complex,technical,2,2
749,11,2,2,long,complex,technical,2,2
749,5,3,1,long,complex,technical,2,2
750,9,1,4,medium,moderate,opinion,5,2
750,5,2,5,medium,moderate,opinion,5,2
750,8,3,5,medium,moderate,opinion,5,2
751,3,1,5,medium,moderate,technical,5,1
751,2,2,5,medium,moderate,technical,5,1
751,5,3,5,medium,moderate,technical,5,1
752,10,1,5,medium,complex,technical,4,2
752,9,2,2,medium,complex,technical,4,2
752,3,3,5,medium,complex,technical,4,2
753,3,1,3,medium,moderate,technical,3,1
753,2,2,3,medium,moderate,technical,3,1
753,7,3,3,medium,moderate,technical,3,1
754,2,1,4,medium,complex,opinion,4,3
754,5,2,2,medium,complex,opinion,4,3
754,10,3,5,medium,complex,opinion,4,3
755,6,1,1,medium,simple,opinion,1,2
755,14,2,1,medium,simple,opinion,1,2
755,1,3,1,medium,simple,opinion,1,2
756,1,1,1,medium,moderate,technical,1,1
756,6,2,1,medium,moderate,technical,1,1
756,2,3,2,medium,moderate,technical,1,1
757,15,1,2,short,simple,opinion,1,2
757,6,2,2,short,simple,opinion,1,2
757,7,3,1,short,simple,opinion,1,2
758,8,1,1,medium,moderate,technical,1,1
758,9,2,1,medium,moderate,technical,1,1
758,7,3,1,medium,moderate,technical,1,1
759,10,1,3,long,moderate,technical,2,1
759,4,2,3,long,moderate,technical,2,1
759,14,3,2,long,moderate,technical,2,1
760,4,1,4,long,complex,factual,5,2
760,10,2,4,long,complex,factual,5,2
760,2,3,5,long,complex,factual,5,2
761,10,1,4,long,moderate,creative,3,1
761,7,2,1,long,moderate,creative,3,1
761,15,3,3,long,moderate,creative,3,1
762,14,1,2,short,moderate,technical,2,1
762,9,2,3,short,moderate,technical,2,1
762,12,3,2,short,moderate,technical,2,1
763,9,1,3,medium,simple,technical,2,1
763,3,2,2,medium,simple,technical,2,1
763,4,3,2,medium,simple,technical,2,1
764,2,1,1,medium,moderate,factual,1,1
764,7,2,2,medium,moderate,factual,1,1
764,13,3,1,medium,moderate,factual,1,1
765,5,1,2,short,simple,technical,2,1
765,8,2,2,short,simple,technical,2,1
765,9,3,1,short,simple,technical,2,1
766,7,1,2,short,simple,factual,2,1
766,6,2,1,short,simple,factual,2,1
766,9,3,4,short,simple,factual,2,1
767,10,1,5,long,moderate,creative,4,1
767,3,2,5,long,moderate,creative,4,1
767,9,3,4,long,moderate,creative,4,1
768,2,1,5,medium,moderate,creative,5,1
768,10,2,5,medium,moderate,creative,5,1
768,9,3,4,medium,moderate,creative,5,1
769,10,1,3,medium,moderate,creative,2,1
769,12,2,3,medium,moderate,creative,2,1
769,14,3,1,medium,moderate,creative,2,1
770,9,1,5,short,simple,creative,5,1
770,5,2,5,short,simple,creative,5,1
770,1,3,5,short,simple,creative,5,1
771,11,1,4,medium,simple,factual,4,1
771,9,2,4,medium,simple,factual,4,1
771,3,3,4,medium,simple,factual,4,1
772,10,1,2,medium,complex,creative,2,2
772,4,2,1,medium,complex,creative,2,2
772,5,3,3,medium,complex,creative,2,2
773,14,1,2,medium,complex,factual,3,2
773,8,2,3,medium,complex,factual,3,2
773,13,3,3,medium,complex,factual,3,2
774,2,1,3,medium,complex,factual,3,2
774,12,2,2,medium,complex,factual,3,2
774,1,3,3,medium,complex,factual,3,2
775,13,1,5,short,complex,factual,4,2
775,1,2,5,short,complex,factual,4,2
775,12,3,4,short,complex,factual,4,2
776,14,1,3,medium,moderate,opinion,3,2
776,3,2,3,medium,moderate,opinion,3,2
776,4,3,4,medium,moderate,opinion,3,2
777,8,1,4,long,complex,factual,4,2
777,3,2,4,long,complex,factual,4,2
777,11,3,5,long,complex,factual,4,2
778,11,1,2,long,moderate,opinion,2,2
778,8,2,2,long,moderate,opinion,2,2
778,4,3,2,long,moderate,opinion,2,2
779,4,1,2,short,simple,factual,2,1
779,2,2,2,short,simple,factual,2,1
779,10,3,2,short,simple,factual,2,1
780,13,1,5,long,moderate,opinion,5,2
780,1,2,5,long,moderate,opinion,5,2
780,10,3,5,long,moderate,opinion,5,2
781,2,1,1,short,moderate,opinion,1,2
781,11,2,1,short,moderate,opinion,1,2
781,4,3,1,short,moderate,opinion,1,2
782,2,1,4,short,moderate,technical,5,1
782,9,2,5,short,moderate,technical,5,1
782,7,3,5,short,moderate,technical,5,1
783,10,1,2,medium,simple,technical,1,1
783,15,2,1,medium,simple,technical,1,1
783,13,3,1,medium,simple,technical,1,1
784,14,1,2,medium,moderate,factual,3,1
784,8,2,3,medium,moderate,factual,3,1
784,7,3,3,medium,moderate,factual,3,1
785,15,1,5,short,moderate,opinion,5,2
785,6,2,5,short,moderate,opinion,5,2
785,12,3,5,short,moderate,opinion,5,2
786,14,1,3,medium,moderate,opinion,3,2
786,10,2,5,medium,moderate,opinion,3,2
786,6,3,4,medium,moderate,opinion,3,2
787,7,1,3,medium,complex,technical,3,2
787,4,2,4,medium,complex,technical,3,2
787,8,3,2,medium,complex,technical,3,2
788,10,1,4,short,complex,factual,4,2
788,7,2,3,short,complex,factual,4,2
788,5,3,2,short,complex,factual,4,2
789,10,1,3,medium,moderate,opinion,2,2
789,9,2,2,medium,moderate,opinion,2,2
789,11,3,3,medium,moderate,opinion,2,2
790,11,1,5,medium,moderate,factual,4,1
790,4,2,5,medium,moderate,factual,4,1
790,10,3,4,medium,moderate,factual,4,1
791,2,1,3,long,complex,technical,3,2
791,7,2,4,long,complex,technical,3,2
791,13,3,2,long,complex,technical,3,2
792,6,1,1,medium,simple,opinion,2,2
792,5,2,2,medium,simple,opinion,2,2
792,10,3,1,medium,simple,opinion,2,2
793,11,1,5,short,simple,factual,5,1
793,1,2,5,short,simple,factual,5,1
793,9,3,5,short,simple,factual,5,1
794,13,1,5,medium,complex,technical,4,2
794,4,2,4,medium,complex,technical,4,2
794,2,3,4,medium,complex,technical,4,2
795,9,1,4,short,moderate,opinion,5,2
795,12,2,5,short,moderate,opinion,5,2
795,13,3,5,short,moderate,opinion,5,2
796,5,1,4,medium,moderate,technical,3,1
796,12,2,2,medium,moderate,technical,3,1
796,3,3,3,medium,moderate,technical,3,1
797,4,1,5,medium,simple,opinion,5,2
797,11,2,5,medium,simple,opinion,5,2
797,7,3,3,medium,simple,opinion,5,2
798,5,1,1,medium,moderate,factual,1,1
798,9,2,1,medium,moderate,factual,1,1
798,14,3,1,medium,moderate,factual,1,1
799,3,1,1,long,simple,factual,1,1
799,9,2,1,long,simple,factual,1,1
799,14,3,1,long,simple,factual,1,1
800,15,1,3,medium,moderate,technical,3,1
800,4,2,3,medium,moderate,technical,3,1
800,13,3,3,medium,moderate,technical,3,1
801,8,1,1,long,simple,creative,2,1
801,11,2,3,long,simple,creative,2,1
801,14,3,2,long,simple,creative,2,1
802,10,1,1,long,moderate,creative,2,1
802,14,2,3,long,moderate,creative,2,1
802,7,3,1,long,moderate,creative,2,1
803,6,1,1,medium,moderate,factual,1,1
803,14,2,1,medium,moderate,factual,1,1
803,10,3,1,medium,moderate,factual,1,1
804,15,1,2,short,simple,creative,1,1
804,4,2,2,short,simple,creative,1,1
804,1,3,1,short,simple,creative,1,1
805,6,1,4,short,complex,technical,4,2
805,4,2,5,short,complex,technical,4,2
805,9,3,3,short,complex,technical,4,2
806,10,1,5,medium,complex,factual,4,2
806,13,2,4,medium,complex,factual,4,2
806,1,3,4,medium,complex,factual,4,2
807,3,1,5,short,moderate,technical,5,1
807,15,2,5,short,moderate,technical,5,1
807,1,3,5,short,moderate,technical,5,1
808,13,1,5,medium,moderate,factual,4,1
808,9,2,5,medium,moderate,factual,4,1
808,8,3,5,medium,moderate,factual,4,1
809,15,1,4,medium,simple,technical,3,1
809,9,2,3,medium,simple,technical,3,1
809,8,3,2,medium,simple,technical,3,1
810,6,1,3,short,complex,factual,4,2
810,2,2,4,short,complex,factual,4,2
810,4,3,5,short,complex,factual,4,2
811,13,1,1,medium,moderate,creative,1,1
811,7,2,1,medium,moderate,creative,1,1
811,6,3,1,medium,moderate,creative,1,1
812,4,1,4,long,moderate,technical,3,1
812,10,2,4,long,moderate,technical,3,1
812,14,3,3,long,moderate,technical,3,1
813,14,1,2,medium,complex,factual,4,2
813,2,2,5,medium,complex,factual,4,2
813,13,3,4,medium,complex,factual,4,2
814,4,1,2,short,complex,creative,3,2
814,7,2,3,short,complex,creative,3,2
814,5,3,3,short,complex,creative,3,2
815,2,1,5,short,complex,technical,4,2
815,6,2,2,short,complex,technical,4,2
815,10,3,5,short,complex,technical,4,2
816,10,1,1,short,complex,factual,1,2
816,7,2,1,short,complex,factual,1,2
816,6,3,1,short,complex,factual,1,2
817,10,1,5,long,complex,creative,4,2
817,12,2,3,long,complex,creative,4,2
817,3,3,4,long,complex,creative,4,2
818,10,1,5,medium,moderate,creative,5,1
818,13,2,5,medium,moderate,creative,5,1
818,7,3,5,medium,moderate,creative,5,1
819,14,1,1,medium,moderate,factual,1,1
819,7,2,1,medium,moderate,factual,1,1
819,5,3,1,medium,moderate,factual,1,1
820,7,1,5,short,simple,creative,5,1
820,10,2,5,short,simple,creative,5,1
820,5,3,5,short,simple,creative,5,1
821,2,1,4,medium,complex,factual,3,2
821,15,2,5,medium,complex,factual,3,2
821,3,3,3,medium,complex,factual,3,2
822,7,1,4,short,simple,opinion,4,2
822,14,2,4,short,simple,opinion,4,2
822,8,3,2,short,simple,opinion,4,2
823,3,1,3,medium,complex,technical,3,2
823,9,2,2,medium,complex,technical,3,2
823,12,3,4,medium,complex,technical,3,2
824,10,1,2,medium,moderate,technical,2,1
824,9,2,2,medium,moderate,technical,2,1
824,7,3,1,medium,moderate,technical,2,1
825,11,1,2,medium,simple,technical,2,1
825,8,2,2,medium,simple,technical,2,1
825,6,3,2,medium,simple,technical,2,1
826,5,1,1,long,moderate,creative,1,1
826,11,2,2,long,moderate,creative,1,1
826,10,3,2,long,moderate,creative,1,1
827,1,1,5,medium,complex,factual,4,2
827,8,2,3,medium,complex,factual,4,2
827,4,3,5,medium,complex,factual,4,2
828,14,1,3,medium,moderate,factual,3,1
828,2,2,3,medium,moderate,factual,3,1
828,10,3,2,medium,moderate,factual,3,1
829,10,1,5,medium,simple,technical,5,1
829,4,2,5,medium,simple,technical,5,1
829,6,3,3,medium,simple,technical,5,1
830,6,1,4,medium,simple,technical,4,1
830,8,2,3,medium,simple,technical,4,1
830,3,3,5,medium,simple,technical,4,1
831,12,1,2,medium,moderate,creative,2,1
831,14,2,3,medium,moderate,creative,2,1
831,5,3,3,medium,moderate,creative,2,1
832,10,1,5,medium,simple,technical,4,1
832,9,2,3,medium,simple,technical,4,1
832,14,3,4,medium,simple,technical,4,1
833,5,1,3,medium,moderate,technical,2,1
833,11,2,2,medium,moderate,technical,2,1
833,4,3,1,medium,moderate,technical,2,1
834,13,1,5,medium,moderate,technical,4,1
834,8,2,3,medium,moderate,technical,4,1
834,14,3,4,medium,moderate,technical,4,1
835,14,1,4,short,complex,technical,4,2
835,4,2,4,short,complex,technical,4,2
835,7,3,2,short,complex,technical,4,2
836,11,1,5,short,complex,technical,4,2
836,12,2,4,short,complex,technical,4,2
836,15,3,4,short,complex,technical,4,2
837,2,1,3,medium,complex,opinion,2,3
837,15,2,1,medium,complex,opinion,2,3
837,14,3,1,medium,complex,opinion,2,3
838,15,1,2,short,complex,creative,1,2
838,8,2,1,short,complex,creative,1,2
838,6,3,1,short,complex,creative,1,2
839,11,1,3,long,moderate,opinion,3,2
839,9,2,3,long,moderate,opinion,3,2
839,8,3,4,long,moderate,opinion,3,2
840,10,1,4,medium,simple,technical,3,1
840,5,2,2,medium,simple,technical,3,1
840,12,3,3,medium,simple,technical,3,1
841,3,1,3,short,simple,opinion,5,2
841,2,2,5,short,simple,opinion,5,2
841,10,3,4,short,simple,opinion,5,2
842,6,1,2,long,complex,factual,3,2
842,2,2,3,long,complex,factual,3,2
842,14,3,4,long,complex,factual,3,2
843,13,1,1,medium,moderate,technical,1,1
843,9,2,1,medium,moderate,technical,1,1
843,14,3,1,medium,moderate,technical,1,1
844,4,1,2,short,simple,creative,2,1
844,13,2,2,short,simple,creative,2,1
844,1,3,1,short,simple,creative,2,1
845,5,1,1,short,moderate,factual,1,1
845,13,2,2,short,moderate,factual,1,1
845,11,3,1,short,moderate,factual,1,1
846,12,1,3,medium,complex,creative,3,2
846,7,2,1,medium,complex,creative,3,2
846,6,3,2,medium,complex,creative,3,2
847,13,1,4,medium,complex,technical,4,2
847,1,2,5,medium,complex,technical,4,2
847,15,3,3,medium,complex,technical,4,2
848,1,1,2,medium,simple,factual,3,1
848,10,2,4,medium,simple,factual,3,1
848,7,3,1,medium,simple,factual,3,1
849,7,1,3,long,complex,factual,4,2
849,8,2,5,long,complex,factual,4,2
849,11,3,4,long,complex,factual,4,2
850,12,1,3,medium,simple,creative,3,1
850,6,2,3,medium,simple,creative,3,1
850,11,3,3,medium,simple,creative,3,1
851,1,1,2,short,simple,technical,3,1
851,12,2,3,short,simple,technical,3,1
851,10,3,3,short,simple,technical,3,1
852,4,1,4,short,moderate,opinion,3,2
852,6,2,3,short,moderate,opinion,3,2
852,10,3,3,short,moderate,opinion,3,2
853,10,1,2,medium,moderate,technical,2,1
853,14,2,2,medium,moderate,technical,2,1
853,13,3,2,medium,moderate,technical,2,1
854,7,1,1,medium,simple,opinion,2,2
854,13,2,1,medium,simple,opinion,2,2
854,8,3,2,medium,simple,opinion,2,2
855,15,1,3,short,moderate,technical,2,1
855,12,2,2,short,moderate,technical,2,1
855,10,3,2,short,moderate,technical,2,1
856,9,1,3,medium,simple,factual,2,1
856,13,2,2,medium,simple,factual,2,1
856,10,3,2,medium,simple,factual,2,1
857,10,1,4,short,moderate,factual,3,1
857,11,2,3,short,moderate,factual,3,1
857,6,3,1,short,moderate,factual,3,1
858,8,1,3,long,simple,creative,4,1
858,10,2,5,long,simple,creative,4,1
858,9,3,3,long,simple,creative,4,1
859,14,1,4,medium,simple,technical,3,1
859,12,2,4,medium,simple,technical,3,1
859,2,3,3,medium,simple,technical,3,1
860,13,1,5,long,complex,opinion,3,3
860,12,2,2,long,complex,opinion,3,3
860,10,3,4,long,complex,opinion,3,3
861,10,1,4,long,complex,factual,4,2
861,6,2,3,long,complex,factual,4,2
861,15,3,4,long,complex,factual,4,2
862,12,1,2,short,simple,technical,2,1
862,6,2,2,short,simple,technical,2,1
862,3,3,2,short,simple,technical,2,1
863,4,1,3,medium,simple,technical,3,1
863,14,2,3,medium,simple,technical,3,1
863,8,3,3,medium,simple,technical,3,1
864,1,1,3,medium,moderate,creative,3,1
864,8,2,3,medium,moderate,creative,3,1
864,9,3,3,medium,moderate,creative,3,1
865,2,1,5,medium,complex,opinion,5,3
865,8,2,3,medium,complex,opinion,5,3
865,13,3,5,medium,complex,opinion,5,3
866,14,1,4,long,simple,opinion,4,2
866,15,2,3,long,simple,opinion,4,2
866,6,3,5,long,simple,opinion,4,2
867,10,1,2,medium,moderate,technical,1,1
867,11,2,1,medium,moderate,technical,1,1
867,13,3,3,medium,moderate,technical,1,1
868,12,1,5,medium,complex,technical,5,2
868,15,2,5,medium,complex,technical,5,2
868,4,3,5,medium,complex,technical,5,2
869,8,1,4,medium,complex,creative,2,2
869,12,2,1,medium,complex,creative,2,2
869,2,3,1,medium,complex,creative,2,2
870,13,1,5,medium,simple,creative,5,1
870,1,2,5,medium,simple,creative,5,1
870,2,3,5,medium,simple,creative,5,1
871,4,1,2,long,moderate,opinion,2,2
871,3,2,2,long,moderate,opinion,2,2
871,12,3,2,long,moderate,opinion,2,2
872,2,1,4,long,complex,opinion,4,3
872,9,2,5,long,complex,opinion,4,3
872,5,3,5,long,complex,opinion,4,3
873,8,1,1,medium,complex,technical,1,2
873,1,2,1,medium,complex,technical,1,2
873,4,3,1,medium,complex,technical,1,2
874,2,1,2,long,complex,technical,2,2
874,15,2,2,long,complex,technical,2,2
874,4,3,1,long,complex,technical,2,2
875,7,1,4,medium,simple,creative,5,1
875,9,2,4,medium,simple,creative,5,1
875,1,3,5,medium,simple,creative,5,1
876,2,1,5,short,moderate,factual,5,1
